,reviews,star,date
73,"O produto é bem ruim no geral. Ele não possui estabilidade, e o notebook sempre acaba ficando meio torto. E nem adianta tentar deixar alinhado, você vai enlouquecer tentando ajustar.Por R$50 está bem pago, e o produto cumpre a função de ser ergonômico, mas para quem trabalha em home-office e não tem uma mesa fixa de trabalho é um saco ter que montar e desmontar toda vez.Recomendo o Nexstand K2 para quem puder gastar um pouco mais.","1,0",12 de março de 2021
74,"O meu veio aparentemente bom, mas ele não estava! Muito instável, as ""perninhas"" dele são ruins e não fica totalmente certo quando insiro meu notebook sob ele. Francamente, uso muito raramente porque me estressa ficar ajeitando toda hora .","2,0",7 de abril de 2021
75,"O produto é bom, parece ter sido feito com material de alta qualidade e deve durar muito tempo. Permite colocar o notebook ou tablet em diversas posições e isso é muito bom. Mas o formato de montagem deixa um pouco a desejar pois as vezes fica instável ou simplesmente fica torto aí temos que mudar para ficar na posição certa. Coloquei umas fitas adesivas para tentar fixar mas mesmo assim ainda não ficou 100%.","2,0",4 de julho de 2020
76,"recebi meu suporte e para minha surpresa, quando abri o envelope, a caixa do produto estava com o selo violado, dando a entender que o produto já foi aberto e pode até ter sido de uma devolução (quem sabe)? Até aí, tudo bem. Minha tristeza começou quando fui testar o suporte e ele está TORTO. As duas perninhas não alinham de forma nenhuma na mesa e quando consigo alguma estabilidade movimentando as perninhas, o notebook fica torto para o lado direito.","2,0",12 de abril de 2021
77,"O suporte veio torto e o notebook fica torto e escorregando. Parece ter boa durabilidade, mas não funciona como informado. A embalagem direta do produto veio com lacre aberto, certamente ele já foi devolvido outras  vezes e não recolhido foi pela Amazon.","1,0",21 de julho de 2020
78,"O produto é bem portátil mas não aparenta ser tão seguro. Ainda não tive nenhum acidente com ele mas pensando que vc vai ter um laptop de 20 mil reais apoiado no suporte, pode ser mais indicado comprar algo que tenha mais estabilidade e segurança. Uma coisa que eu notei é que o laptop fica encostado numa curva, e no meu laptop que é feito de alumínio, com arestas mais retas, talvez isso marque com o tempo.","3,0",15 de outubro de 2020
79,"Material bom, fácil de armar/montar (na verdade já vem montado e dobrado).Adequa bem o notebook, mas para ajustar na bancada é um pouco chato, porque as vezes fica balançando o pezinho tendo que ajustar algumas vezes até ficar certinho. Fora isso ok!","3,0",23 de agosto de 2021
80,"Comprei o produto pois tenho problemas na coluna e má postura, fiquei triste pois veio torto. Impossível de colocar meu notebook e o pior, para realizar a devolução tive que ir até os correios que ficam distante da minha cidade, era longe e ainda paguei passagem para ir até o local. Não vale a pena a insegurança de comprar e ter a possibilidade de vir avariado. Depois dessa situação somente comprarei esse tipo de produto em loja física. DECEPCIONADA pois esperava mais cuidado da parte de vocês, claramente o produto veio com defeito da fábrica.","1,0",7 de julho de 2021
81,"Puxa, fiquei super frustrado. O meu veio com algum defeito que faz com que meu notebook fique torto em cima dele, pendendo pra direita. A parte de trás do note é completamente uniforme, e eu já tentei todas as regulagens possíveis. Tive que ""calçar"" uma das alças com um pedaço de papel dobrado, ficou horrível.Acho que é um risco grande, dado que é só uma estrutura de metal articulada. Uma pena. Todo o dia olho e fico passando raiva, oxe","1,0",13 de novembro de 2020
82,"Ele não fica firme, a ponta fica ""empenada"" por vezes e é um pouco difícil para que ele cumpra o que propõe! Acredito que pela forma como vem dobrado.Compraria outro se soubesse.","2,0",6 de maio de 2021
83,"Fiz um pedido com 3 produtos diferentes, entre eles, 3 unidades desse suporte para notebook. Todos os outros itens chegaram, menos esse suporte. Não consigo ter um atendimento para tal problema. No meu portal, diz que foi entregue, mas nunca chegou a mim. Como proceder nesse caso?","1,0",7 de setembro de 2020
84,"Prático, fácil manuseio. É leve e ocupa pouco espaço na mochila. A qualidade é ok, não tive problemas para manusear. As borrachinhas para ajuste (em relação à grossura do notebook) são ótimas. Possui material antiderrapante nas partes que ficam em contato com a superfície evitando escorregões. Entretanto o suporte é torto. Sim, TORTO. Meu notebook fica pendendo pra direita porque não importa o tanto que eu regule, ele continua torto.","3,0",21 de junho de 2020
85,"o suporte não aparenta estar torto ou mal feito, fato que quando coloco um notebook de 17"" fica bastante estranho. não apoia direito, tenho que ficar toda hora pressionando as borrachinhas que seguram o notebook para ele parar no lugar.o produto tem uma qualidade bastante boa e é bem bonito, só fica estranho com um notebook um pouco maior.","1,0",29 de abril de 2021
86,"O produto veio desnivelado, porém quando é colocado o notebook no suporte, o próprio peso do computador acaba corrigindo o problema. Achei que ele é bem instável, os encaixes são bem fáceis de serem dobrados o que nem sempre é bom, pois a pessoa não consegue ajustar bem a posição desejada antes de colocar o note no suporte, pois há um escorregamento constante entre a parte metálica e as ""dobradiças"", o que requer da pessoa muita paciência.","2,0",6 de outubro de 2020
87,"É bastante prático, fácil de montar e ocupa pouco espaço, mas é um produto instável, uma perninha do meu tava irregular o que dificultava muito o computador a ficar reto. Dá pra perceber na imagem o quão torto ficou, tive que fazer força e dar uma arrumada pra ficar mais razoável, mesmo assim se esbarrar já era. Mesmo assim cumpre com o que propõe, não é perfeito, nas faz uma boa diferença na qualidade da postura","3,0",17 de setembro de 2020
88,"Não gostei muito. Tinha lido alguns comentários que falavam que ele era desnivelado e o meu veio com esse problema. Tentei de várias formas, mas ele realmente veio torto. Não é nada que comprometa muito, eu uso monitor então não olho todo o tempo  para o notebook, se fosse 100% assim, talvez seria um problema.","2,0",25 de outubro de 2020
89,"Precisam de muitos alinhamentos com as borrachas antiderrapantes que eu não consegui fazer com que acontecesse para que fique estável. Além que fica um pouco fora do lugar, enfim. A presilha de silicone também não segura bem, não encosta o laptop na base, enfim. Pelo preço é atrativo, mas talvez valha a pena pagar um pouco mais por um produto com o mesmo fim e mais funcional.","2,0",17 de maio de 2021
90,"Produto simples e eficiente. Super compacto, o que é muito bom para carregar junto com o notebook. As regulagens são realizadas apenas deslizando os conectores, aumentando ou diminuindo o ângulo conforme preferência.Porem as tolerâncias na construção estavam um pouco fora, pois os conectores de plástico estavam frouxos e não ficam firmes.Isso ocorreu nos dois suportes que recebi.","3,0",14 de junho de 2021
91,"Está servindo para o propósito que comprei, mas percebi que as pernas tem um pouco de diferença de altura e uma encosta na mesa e a outra não. Tive que virar e arrumar e mexer com o not em cima várias vezes até ele ficar direitinho e firme, porque se não o not ficava balançando (no meu caso uso o teclado do not) mas se você não for usar, não vai interferir.","3,0",4 de outubro de 2021
92,"Fiquei com duvidas sobre o produto pois o mesmo não fica instável. Meu not tem 15,6"" e não ficou firme neste suporte. Além disse ele não fica reto e firme na mesa, dai minha duvida se é característica do produto. Tanto que acabei devolvendo pois não me atendeu.","3,0",28 de agosto de 2020
93,"Não é tão simples de ""instalar"", e não fica muito estável mesmo em superfícies lisas como a mesa. Não aconselho pra quem quer usar pra ""levá-lo"" para vários lugares, o ideal é deixar sempre montado no mesmo lugar dado que cada vez que ""desmontamos"" é difícil acertar a configuração ideal para minimizar a instabilidade outra vez.","3,0",19 de março de 2021
94,Produto de péssima qualidade! Chegou totalmente empenado e é praticamente IMPOSSÍVEL conseguir uma posição estável para o notebook. Decepção total. Mal comecei a mexer na junção das hastes e já começou a rachar.,"1,0",31 de março de 2020
95,"O produto que recebi veio com um claro defeito de fabricação: a haste metálica do lado direito veio muito mole, lisa, praticamente não segurando o notebook na posição que gostaria, deixando ele sempre torto.Pela dor de cabeça de ter que devolver o produto em razão do baixo custo que ele foi (joguei a caixa fora), prefiro nem arriscar e inventar uma gambiarra aqui pra ver se ao menos deixa o aparelho nivelado.Não recomendo para notebooks pesados, com telas de 15 polegadas pra cima.","1,0",6 de maio de 2021
96,"Infelizmente o produto veio com uma haste maior que a outra. Consegui configurar de uma forma que não ficasse com a tela do notebook torta, mas sem dúvidas se estivessem padronizados os lados seria mais fácil na hora de encaixar o notebook. O produto em si é ótimo e o custo benefício compensa - caso venha de forma correta -, o notebook adquire uma melhor ventilação, e fica mais bonito na escrivaninha.","3,0",1 de outubro de 2020
97,"Dá é raiva esse suporte. Não tem quem faça o notebook ficar firme sobre ele. Ou o note fica torto ou em falso e as hastes mais firmes sobre a escrivaninha, ou ele fica reto, mas uma das hastes torta. Uma haste tem o ajuste mais folgado, talvez isso esteja inflenciando na alteração da sua estabilidade.Não recomendo o produto. De bom mesmo somente a entrega que foi bem rápida.","1,0",2 de junho de 2021
98,"Ele é bem bom, forte e tals, porém ele veio tronxo a ponto das duas pernas não ficarem na mesa ao mesmo tempo. A borrachinha que segura o notebook também  veio em lugares diferentes, o que deixa o notebook também meio torto, porém  isso não atrapalhou muito a estabilidade no notebook em cima dele, dá muito bem para utilizá-lo, só não ficou perfeitp","3,0",20 de agosto de 2021
99,"Muito ruim. A única qualidade é a facilidade de dobrar. Mas é instável, muito difícil de ajustar, já vem cheio de defeitos e destaques. Toda vez que vou fazer a limpeza ele já se desregula e me toma, novamente, muito tempo pra ajustar. Comprei com a ideia de poder leva-lo ao trabalho quando estiver presencial, por ser leve, facilitaria o transporte, mas leva tanyo tempo pra ajustar perfeitamente que não vale a pena.","1,0",14 de março de 2021
