,reviews,star,date
49,"comprei esse, um pouco mais caro do que outro suporte da octoo, porque essa versão tem a possibilidade de alterar a altura. Muito bom, bem resistente, achei bem fácil o ajuste dele.Caso haja dúvidas, é possível fazer o ajuste tanto horizontalmente quanto verticalmente, então dá pra colocar na altura ideal.Estou usando já há uma semana e está me servindo muito bem, me auxiliou na dor que tinha na coluna na região do pescoço, pois com o suporte sou ""obrigada"" a olhar pra frente com a cabeça mais reta. Ótimo para esses tempos de EAD.","5,0",10 de abril de 2021
50,"As hastes ficam meio bambas até você achar um ponto de equilíbrio... é um pouco complicado no início...A ergonomia é ok, não é excelente, justamente porque, quando você acha um ponto de equilíbrio você fica com receio de colocar em outra posição e passar por um novo estresse.É bom pelo preço? É. Mas com vinte reais a mais você pode achar um melhor","4,0",30 de janeiro de 2021
51,"Comprei pela Amazon e recebi após alguns dias aqui em Recife (sou cliente prime). Então pessoas que moram na região têm a vantagem da rapidez de receber.Com relação ao produto, nada a reclamar. Senti maior ergonomia. Como a traseira do notebook fica levantada, consequente haverá uma maior ventilação e resfriamento do hardware (maior conservação do seu notebook). Recomendo a compra.","5,0",18 de junho de 2021
52,"Prático e simples de usar. Contudo, como muitos relataram já aqui ele é meio torto e precisa-se gastar certo tempo ajustando as posições dos pés para que o notebook fique minimamente com a tela alinhada. Uma das peças plásticas veio frouxa e não fixava bem a haste de metal. Coloquei um pedaço fita por dentro e ficou firme. Se você for perfeccionista e se incomodar com isso não recomendo. De resto pelo preço achei uma boa aquisição.","5,0",16 de dezembro de 2021
53,"No geral, é um produto muito bom, seja pela qualidade do material, seja pela praticidade em transportá-lo, tendo em vista que é fácil de dobrar. As ""perninhas"" não não muito firmes, e sempre dobram ou se mexem durante o uso. Possui diversas variações de posição, se adaptando a todo tipo de notebook. Acompanha um silicone junto às ""perninhas"" para dar estabilidade ao computador. Pelo valor, eu esperava que fosse ainda melhor, pois, quanto mais abre, menos estável fica.","4,0",11 de março de 2022
54,,"5,0",17 de abril de 2021
55,"Ele atende à proposta. Meu computador ficou numa altura ideal, minhas dores no pescoço desapareceram. Levando em consideração o preço, vale a pena comprar. Única coisa que ele peca é na estabilidade. É um pouco complicado conseguir deixar a tela 100% retilínea. Ás vezes, eu encosto em um dos apoios da frete e ele gira, desequilibrando o computador. Nunca chegou a cair, mas ele desliza e eu tenho que arrumar. Se a sua mesa tem um espaço bom para o teclado não encostar nesse apoio, não vai ter esse problema. De qualquer forma, eu recomendo o produto!","4,0",28 de março de 2021
56,"Justamente por ele ser completamente adaptável fica um pouco difícil de regular, o meu veio ainda um pouco torto, tornando isso mais difícil. Minha indicação é que ele não seja usado caso vc tenha que transportar com frequência, pois todas vez for posicionar terá que regular completamente novamente. Índico sempre regular com o dispositivo nele, pode parecer mais difícil mas precisa testar para que a regulagem fique boa. Ele apresenta ótimo custo benefício, pois por conta do material ele é bastante durável, fácil de transportar e não apresenta o problema de alguns suportes que é a limitação de ângulos de inclinação.","4,0",7 de março de 2021
57,"Como vi em outros reviews, o suporte em si é muito bom serve para o que foi feito mas não é mil maravilhas, algumas coisas que tem que notar1 - Não é reto 100%, um lado fica flutuando mas se puxar mais o lado que fica flutuando já resolve (o notebook em cima também, já dá uma resolvida)2 - Um lado é bem duro para ajeitar, já o outro é melhor. Penso que isso se dê pelo fato de ser novo3 - As borrachinhas que ficam em cima do notebook são bem duras para mexer (imagino que seja para segurar melhor o notebook)Tenho usado ele a menos de 3 dias, mas no geral, posso recomendar que comprem.","4,0",17 de março de 2022
58,"Amo esse produto, salvou meu pescoço e a coluna!Uso para trabalhar e com um teclado, pois é impossível digitar com ele erguido desse jeito.Recomendo esse item, com o teclado, o apoio para os pés e um mousepad com suporte para montar o escritório funcional em casa!","5,0",24 de novembro de 2021
59,"Os ajustes são meio grosseiros, um lado super duro o outro bem mole, e o equilíbrio como um todo não é dos melhores. Usamos com um teclado a parte porque se fosse digitar nele ficaria bem instável. Mas o preço é OK e no geral recomendo para usar com teclado externo.","4,0",10 de junho de 2020
60,"O suporte é simples, prático, discreto e leve. Mas, deve ser ajustado com cuidado para não quebrar os acoplamentos de plástico, deve-se segurar com uma mão o acoplamento e movimentar a parte metálica suavemente. Antes de comprá-lo aqui na Amazon-BR, verifiquei sobre ele em outros fornecedores, em nenhum deles havia reclamações de clientes sobre ter recebido o suporte quebrado, somente alguns clientes da Amazon tiveram essa má sorte.","5,0",14 de dezembro de 2021
61,"produto muito bom, super leve o que o torna muito pratico para carregar na bolsa. em alguns comentarios foi dito que o produto nao eh estavel e o suporte pode ficar bambo. mas acredito que a aparente falta de estabilidade pode ocorrer quando os dois ""pés"" que apoiam o laptop nao estejam do mesmo tamanho. como eles sao ajustaveis (para ajustar a altura), basta escorregar para cima/baixo para que fiquem com mesmo tamanho e portanto de o equilibrio certo ao produto. achei produto com muito boa qualidade (+ feito no brasil) e indico para quem quer trabalhar com um laptop e tem keyboard+mouse externos.","5,0",21 de dezembro de 2020
62,"Com a diminuição das caminhadas para os cafés com os colegas de trabalho na rotina do escritório da empresa somado a frenética agenda de reuniões remotas me fez repensar a minha postura na estação de trabalho, com isso, este produto ajudou demais a ter a tela do laptop mais alta. Sugiro a compra agregada a mouse e teclado sem fio.","5,0",5 de janeiro de 2021
63,"Atendeu minhas expectativas. Precisava ganhar espaço na mesa e deixar a tela a uma altura mais ergonômica. Achei o custo dele super barato, tendo em vista outras opções de mercado e também super prático para guardar e levar junto com o notebook na mochila. Acredito que além da ergonomia ele ajuda na refrigeração, pois, o computador estando suspenso no ar consegue dissipar melhor o calor da base dele: um grande problema para qualquer notebook.","5,0",1 de dezembro de 2020
64,"Vale o preço, mas não é muito bom. para meu notebook ele que não abre muito a tampa, eu não consegui deixar em uma altura ideal. Como ele é um suporte bem simples com duas hastes, acabou que meu notebook fica um pouco torto nela, não consegui fazer com que as 2 hastes mantivessem o notebook reto. Meu notebook é padrão gamer então ele é mais grosso também, de modo que não encaixou perfeitamente na parte inferior do suporte.","4,0",26 de julho de 2020
65,"Algumas pessoas disseram que tinha empenado ou coisa assim, mas duvido muito, é mais provável que tenham dificuldade de ajustar o produto. Com tudo é deslizando, igualar os dois pés às vezes é complicado, mas é só isso. As hastes de metal são grossas e resistentes, tem várias pecinhas de silicone na estrutura pra impedir de derrapar ou coisa assim... É ótimo, recomendo bastante. E, aliás, deve funcionar em todos os modelos de notebook, o meu era um E31 velhinho","5,0",2 de novembro de 2021
66,"Gostei muito do suporte porque atendeu minhas necessidades.No começo é pouco ruim para aprender a posicionar ele corretamente, mas depois fica mais fácil, um ponto negativo é que comprei outro superte igual e estava ruim de fixar, ele escorregava sozinha e precisei prender com um pedaço de sacola.","4,0",10 de setembro de 2021
67,"O suporte é muito bom. Ele de fato cumpre o que promete. Digitar no teclado ficou bem mais confortável. Custo beneficio ótimo. Chegou antes do prazo. Demorei um pouco para aprender a montar ele, mas nada que um tutorial na internet não ajude. Fiquei um pouco receoso em abrir e quebrar.Comprem vale todo o investimento.","5,0",20 de dezembro de 2020
68,"Bom, eu gostei. Antes de comprar eu li todas as avaliações, eu li quem alguém reclamou de um pé ficar em falso, e realmente um dos pés desse suporte ficou em falso, eu tentei ajeitar mas fiquei com medo de piorar, mas não incomoda muito. O suporte é bem prático, fácil de dobrar, eu recomendo.","5,0",26 de outubro de 2021
69,"Primeiramente gostaria de dizer que estou muito satisfeito com o suporte Uptable da OCTOO, a qualidade do material é excelente, veio muito bem embalado e serviu como uma lurva no meu Notebook Lenovo Ideapad 330s de 14"". A borracha que vem nos pés do suporte ajudam a firmar na superficie, além disso a minha mesa tem uma textura um pouco grossa o que torna mais seguro. Também é acompanhado de uma borracha de apoio na frente, no qual ajuda a fixar o notebook no suporte, tornando-o instável e evitando quedas. Confesso que achei que teria dificuldades com meu notebook, pois tem apenas 14"" e parece uma agenda de tão pequeno, mas me serviu muito bem, então se você tem um notebook igualmente pequeno ou maior fique tranquilo.O tempo de entrega foi de uns 26 dias, quase um mês, sendo que moro em Manaus-Am, mas pode variar em outros estados do Brasil. Pra finalizar, minhas costas agradecem muito... haha","5,0",6 de março de 2021
70,"Inicialmente, dá a impressão de que o notebook não se assenta bem, deixando o notebook sem estabilidade, porém, com um pouco de paciência, ajustando bem os dois apoios, pois eles possuem regulagem independente, o notebook fica bem firme. Também dá para regular um pouco o ângulo de inclinação do notebook. Achei bem interessante digitar com ele inclinado, ainda estou me acostumando e estou gostando. Mas o ponto principal é que a altura da tela sobe muito, deixando sua posição de visão retilínea à tela, ideal para assistir vídeo aulas ou para leituras (meu pescoço agradeceu muito). Enfim, para aqueles que estudam muitas horas, vale a pena cada centavo.","5,0",23 de junho de 2020
71,"O suporte não é tão fácil de usar de primeira, pois vem dobrado e as instruções não são claras. Você tem que olhar a imagem da embalagem para deixar a armação correta. O metal é bem resistente e, dependendo do seu notebook, chega a uma altura muito boa. Duas pecinhas de silicone seguram o notebook para que ele não deslize. Eu não sei dizer, ainda, se essas duas peças de silicone vão durar muito. No geral, recomendo. Um dos melhores custo-benefício para suportes de notebook.","4,0",5 de novembro de 2020
72,"O PRODUTO É BOM. MEU NOTEBOOK É GRANDE E PESADO E O SUPORTE CONSEGUE SUPORTA SEM PERDER A ESTABILIDADE.  NÃO TENHO NADA PARA RECLAMAR. ALÉM DISSO ELE TEM UM APARÊNCIA MUITO BONITA. DEMOREI PARA AVALIAR, POIS QUERIA GARANTIR SE ELE REALMENTE ERA BOM. A ENTREGA FOI RÁPIDA (PARA O INTERIOR DO CEARÁ).","5,0",11 de fevereiro de 2022
